,Id,median_income,median_rent,name,rank_income,rank_rent,rent_change,sfba,state_code,type
1657,0500000US31007,50833,713,"Banner, NE",1066.0,1164.0,,,NE,county
1658,0500000US31009,50350,600,"Blaine, NE",1124.0,2225.0,,,NE,county
1659,0500000US31011,51890,593,"Boone, NE",946.0,2307.0,,,NE,county
1660,0500000US31013,54444,549,"Box Butte, NE",723.0,2684.0,,,NE,county
1661,0500000US31015,42463,466,"Boyd, NE",2027.0,3058.0,,,NE,county
1662,0500000US31017,37328,489,"Brown, NE",2586.0,2993.0,,,NE,county
1663,0500000US31019,54098,727,"Buffalo, NE",763.0,1072.0,,,NE,county
1664,0500000US31021,47137,581,"Burt, NE",1462.0,2437.0,,,NE,county
1665,0500000US31023,51166,663,"Butler, NE",1031.0,1563.0,,,NE,county
1666,0500000US31025,65385,769,"Cass, NE",256.0,857.0,,,NE,county
1667,0500000US31027,54391,603,"Cedar, NE",729.0,2187.0,,,NE,county
1668,0500000US31029,53496,590,"Chase, NE",810.0,2350.0,,,NE,county
1669,0500000US31031,53059,574,"Cherry, NE",843.0,2499.0,,,NE,county
1670,0500000US31033,54215,633,"Cheyenne, NE",746.0,1878.0,,,NE,county
1671,0500000US31035,51613,557,"Clay, NE",971.0,2630.0,,,NE,county
1672,0500000US31037,52712,538,"Colfax, NE",876.0,2761.0,,,NE,county
1673,0500000US31039,49181,623,"Cuming, NE",1258.0,1992.0,,,NE,county
1674,0500000US31041,47083,583,"Custer, NE",1469.0,2418.0,,,NE,county
1675,0500000US31043,52336,685,"Dakota, NE",909.0,1385.0,,,NE,county
1676,0500000US31045,42685,590,"Dawes, NE",1998.0,2351.0,,,NE,county
1677,0500000US31047,49943,671,"Dawson, NE",1174.0,1495.0,,,NE,county
1678,0500000US31049,51786,621,"Deuel, NE",959.0,2012.0,,,NE,county
1679,0500000US31051,52813,654,"Dixon, NE",867.0,1656.0,,,NE,county
1680,0500000US31053,49830,711,"Dodge, NE",1183.0,1171.0,,,NE,county
1681,0500000US31055,56003,833,"Douglas, NE",608.0,609.0,,,NE,county
1682,0500000US31057,44583,513,"Dundy, NE",1770.0,2903.0,,,NE,county
1683,0500000US31059,52070,564,"Fillmore, NE",935.0,2580.0,,,NE,county
1684,0500000US31061,46531,556,"Franklin, NE",1546.0,2638.0,,,NE,county
1685,0500000US31063,51192,620,"Frontier, NE",1025.0,2020.0,,,NE,county
1686,0500000US31065,40445,538,"Furnas, NE",2276.0,2762.0,,,NE,county
1687,0500000US31067,48731,634,"Gage, NE",1304.0,1866.0,,,NE,county
1688,0500000US31069,49805,577,"Garden, NE",1184.0,2475.0,,,NE,county
1689,0500000US31071,45227,377,"Garfield, NE",1698.0,3133.0,,,NE,county
1690,0500000US31073,60711,678,"Gosper, NE",388.0,1434.0,,,NE,county
1691,0500000US31075,45625,450,"Grant, NE",1648.0,3080.0,,,NE,county
1692,0500000US31077,48220,502,"Greeley, NE",1355.0,2950.0,,,NE,county
1693,0500000US31079,51355,696,"Hall, NE",1011.0,1296.0,,,NE,county
1694,0500000US31081,59760,651,"Hamilton, NE",430.0,1696.0,,,NE,county
1695,0500000US31083,44630,529,"Harlan, NE",1764.0,2824.0,,,NE,county
1696,0500000US31085,44602,463,"Hayes, NE",1767.0,3063.0,,,NE,county
1697,0500000US31087,41131,661,"Hitchcock, NE",2187.0,1586.0,,,NE,county
1698,0500000US31089,49607,557,"Holt, NE",1209.0,2631.0,,,NE,county
1699,0500000US31091,38616,636,"Hooker, NE",2462.0,1844.0,,,NE,county
1700,0500000US31093,52247,574,"Howard, NE",916.0,2500.0,,,NE,county
1701,0500000US31095,44616,524,"Jefferson, NE",1766.0,2846.0,,,NE,county
1702,0500000US31097,47938,599,"Johnson, NE",1388.0,2231.0,,,NE,county
1703,0500000US31099,55068,704,"Kearney, NE",670.0,1225.0,,,NE,county
1704,0500000US31101,43100,598,"Keith, NE",1953.0,2240.0,,,NE,county
1705,0500000US31103,43333,540,"Keya Paha, NE",1935.0,2748.0,,,NE,county
1706,0500000US31105,40344,684,"Kimball, NE",2290.0,1400.0,,,NE,county
1707,0500000US31107,47692,474,"Knox, NE",1410.0,3045.0,,,NE,county
1708,0500000US31109,53730,750,"Lancaster, NE",793.0,947.0,,,NE,county
1709,0500000US31111,52179,651,"Lincoln, NE",923.0,1697.0,,,NE,county
1710,0500000US31113,51346,544,"Logan, NE",1013.0,2717.0,,,NE,county
1711,0500000US31115,56750,490,"Loup, NE",569.0,2989.0,,,NE,county
1712,0500000US31117,53750,642,"McPherson, NE",792.0,1786.0,,,NE,county
1713,0500000US31119,48673,621,"Madison, NE",1319.0,2013.0,,,NE,county
1714,0500000US31121,50464,569,"Merrick, NE",1111.0,2546.0,,,NE,county
1715,0500000US31123,43942,668,"Morrill, NE",1848.0,1518.0,,,NE,county
1716,0500000US31125,42429,519,"Nance, NE",2031.0,2878.0,,,NE,county
1717,0500000US31127,52736,618,"Nemaha, NE",873.0,2039.0,,,NE,county
1718,0500000US31129,41576,479,"Nuckolls, NE",2120.0,3031.0,,,NE,county
1719,0500000US31131,52108,655,"Otoe, NE",929.0,1640.0,,,NE,county
1720,0500000US31133,40139,484,"Pawnee, NE",2319.0,3008.0,,,NE,county
1721,0500000US31135,56797,652,"Perkins, NE",562.0,1683.0,,,NE,county
1722,0500000US31137,51264,582,"Phelps, NE",1019.0,2427.0,,,NE,county
1723,0500000US31139,53125,573,"Pierce, NE",835.0,2511.0,,,NE,county
1724,0500000US31141,58473,674,"Platte, NE",480.0,1476.0,,,NE,county
1725,0500000US31143,57991,626,"Polk, NE",507.0,1963.0,,,NE,county
1726,0500000US31145,42457,578,"Red Willow, NE",2028.0,2465.0,,,NE,county
1727,0500000US31147,45929,498,"Richardson, NE",1616.0,2959.0,,,NE,county
1728,0500000US31149,48750,521,"Rock, NE",1301.0,2869.0,,,NE,county
1729,0500000US31151,49332,714,"Saline, NE",1244.0,1157.0,,,NE,county
1730,0500000US31153,72269,899,"Sarpy, NE",155.0,446.0,,,NE,county
1731,0500000US31155,64475,740,"Saunders, NE",273.0,996.0,,,NE,county
1732,0500000US31157,46632,708,"Scotts Bluff, NE",1529.0,1195.0,,,NE,county
1733,0500000US31159,61563,710,"Seward, NE",354.0,1178.0,,,NE,county
1734,0500000US31161,42802,592,"Sheridan, NE",1985.0,2326.0,,,NE,county
1735,0500000US31163,46299,536,"Sherman, NE",1579.0,2776.0,,,NE,county
1736,0500000US31165,46667,615,"Sioux, NE",1526.0,2079.0,,,NE,county
1737,0500000US31167,58553,750,"Stanton, NE",475.0,948.0,,,NE,county
1738,0500000US31169,45590,529,"Thayer, NE",1652.0,2825.0,,,NE,county
1739,0500000US31171,54286,530,"Thomas, NE",738.0,2819.0,,,NE,county
1740,0500000US31173,42979,549,"Thurston, NE",1966.0,2685.0,,,NE,county
1741,0500000US31175,44657,571,"Valley, NE",1761.0,2528.0,,,NE,county
1742,0500000US31177,65565,696,"Washington, NE",252.0,1297.0,,,NE,county
1743,0500000US31179,55141,546,"Wayne, NE",667.0,2706.0,,,NE,county
1744,0500000US31181,40313,450,"Webster, NE",2294.0,3081.0,,,NE,county
1745,0500000US31183,47452,496,"Wheeler, NE",1430.0,2967.0,,,NE,county
1746,0500000US31185,55156,625,"York, NE",664.0,1972.0,,,NE,county
1747,0500000US32001,45368,826,"Churchill, NV",1683.0,643.0,,,NV,county
1748,0500000US32003,52629,1013,"Clark, NV",886.0,254.0,,,NV,county
1749,0500000US32005,59769,1031,"Douglas, NV",428.0,235.0,,,NV,county
1750,0500000US32007,74672,886,"Elko, NV",122.0,475.0,,,NV,county
1751,0500000US32009,43125,471,"Esmeralda, NV",1952.0,3053.0,,,NV,county
1752,0500000US32011,70000,752,"Eureka, NV",181.0,928.0,,,NV,county
1753,0500000US32013,67295,788,"Humboldt, NV",218.0,778.0,,,NV,county
1754,0500000US32015,78077,616,"Lander, NV",97.0,2063.0,,,NV,county
1755,0500000US32017,49406,585,"Lincoln, NV",1235.0,2398.0,,,NV,county
1756,0500000US32019,49007,886,"Lyon, NV",1275.0,476.0,,,NV,county
1757,0500000US32021,37750,505,"Mineral, NV",2553.0,2937.0,,,NV,county
1758,0500000US32023,42266,787,"Nye, NV",2053.0,780.0,,,NV,county
1759,0500000US32027,45192,591,"Pershing, NV",1707.0,2338.0,,,NV,county
1760,0500000US32029,65508,759,"Storey, NV",254.0,896.0,,,NV,county
1761,0500000US32031,54955,918,"Washoe, NV",679.0,402.0,,,NV,county
1762,0500000US32033,58156,758,"White Pine, NV",493.0,902.0,,,NV,county
1763,0500000US32510,47948,827,"Carson City, NV",1386.0,637.0,,,NV,county
1764,0500000US33001,61245,913,"Belknap, NH",367.0,413.0,,,NH,county
1765,0500000US33003,56289,903,"Carroll, NH",596.0,434.0,,,NH,county
1766,0500000US33005,58359,925,"Cheshire, NH",482.0,388.0,,,NH,county
1767,0500000US33007,45154,713,"Coos, NH",1711.0,1165.0,,,NH,county
1768,0500000US33009,58107,892,"Grafton, NH",499.0,466.0,,,NH,county
1769,0500000US33011,73189,1099,"Hillsborough, NH",139.0,158.0,,,NH,county
1770,0500000US33013,67181,962,"Merrimack, NH",220.0,323.0,,,NH,county
1771,0500000US33015,82398,1134,"Rockingham, NH",65.0,139.0,,,NH,county
1772,0500000US33017,63533,982,"Strafford, NH",301.0,287.0,,,NH,county
1773,0500000US33019,58454,875,"Sullivan, NH",481.0,501.0,,,NH,county
1774,0500000US34001,55456,1054,"Atlantic, NJ",650.0,208.0,,,NJ,county
1775,0500000US34003,88487,1380,"Bergen, NJ",39.0,44.0,,,NJ,county
1776,0500000US34005,80034,1219,"Burlington, NJ",79.0,92.0,,,NJ,county
1777,0500000US34007,63028,991,"Camden, NJ",311.0,277.0,,,NJ,county
1778,0500000US34009,59338,1045,"Cape May, NJ",443.0,218.0,,,NJ,county
1779,0500000US34011,49537,999,"Cumberland, NJ",1220.0,268.0,,,NJ,county
1780,0500000US34013,54860,1077,"Essex, NJ",689.0,183.0,,,NJ,county
1781,0500000US34015,78592,1101,"Gloucester, NJ",90.0,156.0,,,NJ,county
1782,0500000US34017,60894,1247,"Hudson, NJ",383.0,84.0,,,NJ,county
1783,0500000US34019,108177,1320,"Hunterdon, NJ",6.0,56.0,,,NJ,county
1784,0500000US34021,73966,1144,"Mercer, NJ",129.0,126.0,,,NJ,county
1785,0500000US34023,80716,1332,"Middlesex, NJ",76.0,54.0,,,NJ,county
1786,0500000US34025,87297,1273,"Monmouth, NJ",45.0,67.0,,,NJ,county
1787,0500000US34027,102798,1388,"Morris, NJ",10.0,40.0,,,NJ,county
1788,0500000US34029,63108,1328,"Ocean, NJ",308.0,55.0,,,NJ,county
1789,0500000US34031,61664,1211,"Passaic, NJ",351.0,95.0,,,NJ,county
1790,0500000US34033,61341,981,"Salem, NJ",364.0,288.0,,,NJ,county
1791,0500000US34035,102405,1435,"Somerset, NJ",11.0,32.0,,,NJ,county
1792,0500000US34037,87388,1207,"Sussex, NJ",44.0,96.0,,,NJ,county
1793,0500000US34039,70476,1187,"Union, NJ",172.0,107.0,,,NJ,county
1794,0500000US34041,72999,1035,"Warren, NJ",143.0,229.0,,,NJ,county
1795,0500000US35001,48994,816,"Bernalillo, NM",1278.0,678.0,,,NM,county
1796,0500000US35003,38142,663,"Catron, NM",2512.0,1564.0,,,NM,county
1797,0500000US35005,41356,706,"Chaves, NM",2155.0,1212.0,,,NM,county
1798,0500000US35006,36160,573,"Cibola, NM",2690.0,2512.0,,,NM,county
1799,0500000US35007,32693,591,"Colfax, NM",2922.0,2339.0,,,NM,county
1800,0500000US35009,42170,813,"Curry, NM",2062.0,687.0,,,NM,county
1801,0500000US35011,31197,579,"De Baca, NM",2997.0,2456.0,,,NM,county
1802,0500000US35013,38636,725,"Doña Ana, NM",2458.0,1091.0,,,NM,county
1803,0500000US35015,59625,780,"Eddy, NM",435.0,812.0,,,NM,county
1804,0500000US35017,38890,668,"Grant, NM",2434.0,1519.0,,,NM,county
1805,0500000US35019,26692,436,"Guadalupe, NM",3098.0,3101.0,,,NM,county
1806,0500000US35021,32404,506,"Harding, NM",2941.0,2929.0,,,NM,county
1807,0500000US35023,34528,524,"Hidalgo, NM",2823.0,2847.0,,,NM,county
1808,0500000US35025,58152,797,"Lea, NM",494.0,742.0,,,NM,county
1809,0500000US35027,40065,724,"Lincoln, NM",2325.0,1094.0,,,NM,county
1810,0500000US35028,105902,951,"Los Alamos, NM",7.0,338.0,,,NM,county
1811,0500000US35029,27326,564,"Luna, NM",3090.0,2581.0,,,NM,county
1812,0500000US35031,29272,634,"McKinley, NM",3054.0,1867.0,,,NM,county
1813,0500000US35033,21190,669,"Mora, NM",3137.0,1510.0,,,NM,county
1814,0500000US35035,41502,827,"Otero, NM",2134.0,638.0,,,NM,county
1815,0500000US35037,28159,484,"Quay, NM",3076.0,3009.0,,,NM,county
1816,0500000US35039,33972,595,"Rio Arriba, NM",2853.0,2273.0,,,NM,county
1817,0500000US35041,34933,727,"Roosevelt, NM",2787.0,1073.0,,,NM,county
1818,0500000US35043,60158,1051,"Sandoval, NM",410.0,211.0,,,NM,county
1819,0500000US35045,48624,760,"San Juan, NM",1320.0,890.0,,,NM,county
1820,0500000US35047,27000,641,"San Miguel, NM",3095.0,1792.0,,,NM,county
1821,0500000US35049,55370,953,"Santa Fe, NM",655.0,337.0,,,NM,county
1822,0500000US35051,29679,582,"Sierra, NM",3047.0,2428.0,,,NM,county
1823,0500000US35053,34542,607,"Socorro, NM",2821.0,2150.0,,,NM,county
1824,0500000US35055,35323,707,"Taos, NM",2753.0,1204.0,,,NM,county
1825,0500000US35057,32067,726,"Torrance, NM",2958.0,1082.0,,,NM,county
1826,0500000US35059,36420,638,"Union, NM",2664.0,1824.0,,,NM,county
1827,0500000US35061,41788,778,"Valencia, NM",2100.0,824.0,,,NM,county
1828,0500000US36001,60904,931,"Albany, NY",382.0,379.0,,,NY,county
1829,0500000US36003,44085,618,"Allegany, NY",1835.0,2040.0,,,NY,county
1830,0500000US36005,35302,1098,"Bronx, NY",2755.0,160.0,,,NY,county
1831,0500000US36007,47744,717,"Broome, NY",1406.0,1141.0,,,NY,county
1832,0500000US36009,43884,616,"Cattaraugus, NY",1862.0,2064.0,,,NY,county
1833,0500000US36011,53114,695,"Cayuga, NY",836.0,1306.0,,,NY,county
1834,0500000US36013,43211,619,"Chautauqua, NY",1945.0,2034.0,,,NY,county
1835,0500000US36015,49578,723,"Chemung, NY",1215.0,1103.0,,,NY,county
1836,0500000US36017,46979,632,"Chenango, NY",1487.0,1892.0,,,NY,county
1837,0500000US36019,50502,748,"Clinton, NY",1108.0,956.0,,,NY,county
1838,0500000US36021,59916,877,"Columbia, NY",421.0,498.0,,,NY,county
1839,0500000US36023,50910,700,"Cortland, NY",1059.0,1256.0,,,NY,county
1840,0500000US36025,46055,682,"Delaware, NY",1603.0,1405.0,,,NY,county
1841,0500000US36027,72706,1141,"Dutchess, NY",148.0,130.0,,,NY,county
1842,0500000US36029,52744,752,"Erie, NY",871.0,929.0,,,NY,county
1843,0500000US36031,53244,792,"Essex, NY",828.0,765.0,,,NY,county
1844,0500000US36033,49782,666,"Franklin, NY",1187.0,1539.0,,,NY,county
1845,0500000US36035,46090,722,"Fulton, NY",1598.0,1109.0,,,NY,county
1846,0500000US36037,52641,716,"Genesee, NY",885.0,1145.0,,,NY,county
1847,0500000US36039,51013,856,"Greene, NY",1046.0,551.0,,,NY,county
1848,0500000US36041,52708,733,"Hamilton, NY",877.0,1038.0,,,NY,county
1849,0500000US36043,48893,636,"Herkimer, NY",1286.0,1845.0,,,NY,county
1850,0500000US36045,49911,943,"Jefferson, NY",1179.0,348.0,,,NY,county
1851,0500000US36047,50640,1262,"Kings, NY",1093.0,75.0,,,NY,county
1852,0500000US36049,49976,708,"Lewis, NY",1169.0,1196.0,,,NY,county
1853,0500000US36051,52724,722,"Livingston, NY",874.0,1110.0,,,NY,county
1854,0500000US36053,55858,728,"Madison, NY",621.0,1066.0,,,NY,county
1855,0500000US36055,53568,843,"Monroe, NY",800.0,590.0,,,NY,county
1856,0500000US36057,44455,721,"Montgomery, NY",1787.0,1118.0,,,NY,county
1857,0500000US36059,102044,1603,"Nassau, NY",12.0,14.0,,,NY,county
1858,0500000US36061,75513,1575,"New York, NY",119.0,18.0,,,NY,county
1859,0500000US36063,50094,657,"Niagara, NY",1151.0,1625.0,,,NY,county
1860,0500000US36065,49838,712,"Oneida, NY",1182.0,1169.0,,,NY,county
1861,0500000US36067,55717,797,"Onondaga, NY",631.0,743.0,,,NY,county
1862,0500000US36069,58070,821,"Ontario, NY",503.0,659.0,,,NY,county
1863,0500000US36071,71910,1157,"Orange, NY",161.0,117.0,,,NY,county
1864,0500000US36073,48731,658,"Orleans, NY",1305.0,1618.0,,,NY,county
1865,0500000US36075,49571,725,"Oswego, NY",1217.0,1092.0,,,NY,county
1866,0500000US36077,49689,775,"Otsego, NY",1199.0,833.0,,,NY,county
1867,0500000US36079,97606,1307,"Putnam, NY",19.0,60.0,,,NY,county
1868,0500000US36081,59758,1401,"Queens, NY",431.0,37.0,,,NY,county
1869,0500000US36083,61754,883,"Rensselaer, NY",345.0,484.0,,,NY,county
1870,0500000US36085,74021,1191,"Richmond, NY",128.0,103.0,,,NY,county
1871,0500000US36087,86134,1367,"Rockland, NY",55.0,48.0,,,NY,county
1872,0500000US36089,46313,698,"St. Lawrence, NY",1577.0,1277.0,,,NY,county
1873,0500000US36091,74080,1026,"Saratoga, NY",127.0,240.0,,,NY,county
1874,0500000US36093,59959,857,"Schenectady, NY",418.0,547.0,,,NY,county
1875,0500000US36095,50607,741,"Schoharie, NY",1097.0,990.0,,,NY,county
1876,0500000US36097,47229,708,"Schuyler, NY",1453.0,1197.0,,,NY,county
1877,0500000US36099,50073,735,"Seneca, NY",1155.0,1023.0,,,NY,county
1878,0500000US36101,48823,675,"Steuben, NY",1297.0,1463.0,,,NY,county
1879,0500000US36103,90128,1589,"Suffolk, NY",31.0,15.0,,,NY,county
1880,0500000US36105,52027,862,"Sullivan, NY",938.0,536.0,,,NY,county
1881,0500000US36107,58115,661,"Tioga, NY",498.0,1587.0,,,NY,county
1882,0500000US36109,54133,1011,"Tompkins, NY",758.0,258.0,,,NY,county
1883,0500000US36111,60393,1022,"Ulster, NY",395.0,243.0,,,NY,county
1884,0500000US36113,57174,879,"Warren, NY",542.0,493.0,,,NY,county
1885,0500000US36115,51449,819,"Washington, NY",998.0,667.0,,,NY,county
1886,0500000US36117,51627,716,"Wayne, NY",969.0,1146.0,,,NY,county
1887,0500000US36119,86226,1394,"Westchester, NY",53.0,39.0,,,NY,county
1888,0500000US36121,53612,614,"Wyoming, NY",799.0,2090.0,,,NY,county
1889,0500000US36123,50105,701,"Yates, NY",1148.0,1247.0,,,NY,county
1890,0500000US37001,43209,757,"Alamance, NC",1946.0,911.0,,,NC,county
1891,0500000US37003,40404,595,"Alexander, NC",2282.0,2274.0,,,NC,county
1892,0500000US37005,38352,617,"Alleghany, NC",2492.0,2051.0,,,NC,county
1893,0500000US37007,34656,659,"Anson, NC",2812.0,1609.0,,,NC,county
1894,0500000US37009,37360,636,"Ashe, NC",2582.0,1846.0,,,NC,county
1895,0500000US37011,35891,696,"Avery, NC",2709.0,1298.0,,,NC,county
1896,0500000US37013,40906,652,"Beaufort, NC",2211.0,1684.0,,,NC,county
1897,0500000US37015,31129,633,"Bertie, NC",3000.0,1879.0,,,NC,county
1898,0500000US37017,30408,615,"Bladen, NC",3028.0,2080.0,,,NC,county
1899,0500000US37019,49356,866,"Brunswick, NC",1243.0,528.0,,,NC,county
1900,0500000US37021,46902,859,"Buncombe, NC",1499.0,541.0,,,NC,county
1901,0500000US37023,39759,614,"Burke, NC",2356.0,2091.0,,,NC,county
1902,0500000US37025,58970,837,"Cabarrus, NC",458.0,602.0,,,NC,county
1903,0500000US37027,37118,618,"Caldwell, NC",2607.0,2041.0,,,NC,county
1904,0500000US37029,60714,1136,"Camden, NC",387.0,137.0,,,NC,county
1905,0500000US37031,50599,847,"Carteret, NC",1098.0,578.0,,,NC,county
1906,0500000US37033,38310,535,"Caswell, NC",2497.0,2783.0,,,NC,county
1907,0500000US37035,45450,680,"Catawba, NC",1670.0,1421.0,,,NC,county
1908,0500000US37037,58555,803,"Chatham, NC",474.0,724.0,,,NC,county
1909,0500000US37039,35284,678,"Cherokee, NC",2756.0,1435.0,,,NC,county
1910,0500000US37041,41156,733,"Chowan, NC",2186.0,1039.0,,,NC,county
1911,0500000US37043,36296,673,"Clay, NC",2680.0,1482.0,,,NC,county
1912,0500000US37045,39134,662,"Cleveland, NC",2409.0,1572.0,,,NC,county
1913,0500000US37047,35847,595,"Columbus, NC",2714.0,2275.0,,,NC,county
1914,0500000US37049,47957,869,"Craven, NC",1384.0,519.0,,,NC,county
1915,0500000US37051,44810,878,"Cumberland, NC",1751.0,495.0,,,NC,county
1916,0500000US37053,61086,971,"Currituck, NC",377.0,304.0,,,NC,county
1917,0500000US37055,54787,1050,"Dare, NC",696.0,214.0,,,NC,county
1918,0500000US37057,44469,676,"Davidson, NC",1784.0,1451.0,,,NC,county
1919,0500000US37059,51662,677,"Davie, NC",966.0,1440.0,,,NC,county
1920,0500000US37061,35364,637,"Duplin, NC",2750.0,1833.0,,,NC,county
1921,0500000US37063,54093,921,"Durham, NC",764.0,397.0,,,NC,county
1922,0500000US37065,32298,653,"Edgecombe, NC",2950.0,1669.0,,,NC,county
1923,0500000US37067,46283,742,"Forsyth, NC",1580.0,985.0,,,NC,county
1924,0500000US37069,44272,731,"Franklin, NC",1806.0,1052.0,,,NC,county
1925,0500000US37071,44288,746,"Gaston, NC",1803.0,966.0,,,NC,county
1926,0500000US37073,51582,763,"Gates, NC",977.0,876.0,,,NC,county
1927,0500000US37075,34778,551,"Graham, NC",2793.0,2672.0,,,NC,county
1928,0500000US37077,50317,752,"Granville, NC",1128.0,930.0,,,NC,county
1929,0500000US37079,37190,627,"Greene, NC",2597.0,1949.0,,,NC,county
1930,0500000US37081,46896,789,"Guilford, NC",1500.0,773.0,,,NC,county
1931,0500000US37083,32549,687,"Halifax, NC",2929.0,1368.0,,,NC,county
1932,0500000US37085,47930,805,"Harnett, NC",1389.0,717.0,,,NC,county
1933,0500000US37087,43097,711,"Haywood, NC",1954.0,1172.0,,,NC,county
1934,0500000US37089,48138,784,"Henderson, NC",1363.0,798.0,,,NC,county
1935,0500000US37091,34523,676,"Hertford, NC",2825.0,1452.0,,,NC,county
1936,0500000US37093,42704,799,"Hoke, NC",1995.0,735.0,,,NC,county
1937,0500000US37095,37741,809,"Hyde, NC",2554.0,697.0,,,NC,county
1938,0500000US37097,53937,819,"Iredell, NC",781.0,668.0,,,NC,county
1939,0500000US37099,40278,671,"Jackson, NC",2304.0,1496.0,,,NC,county
1940,0500000US37101,51980,787,"Johnston, NC",941.0,781.0,,,NC,county
1941,0500000US37103,34080,645,"Jones, NC",2845.0,1755.0,,,NC,county
1942,0500000US37105,46402,690,"Lee, NC",1564.0,1343.0,,,NC,county
1943,0500000US37107,36956,676,"Lenoir, NC",2632.0,1453.0,,,NC,county
1944,0500000US37109,49283,676,"Lincoln, NC",1248.0,1454.0,,,NC,county
1945,0500000US37111,37590,591,"McDowell, NC",2561.0,2340.0,,,NC,county
1946,0500000US37113,39593,714,"Macon, NC",2367.0,1158.0,,,NC,county
1947,0500000US37115,40408,635,"Madison, NC",2280.0,1856.0,,,NC,county
1948,0500000US37117,34957,622,"Martin, NC",2785.0,2000.0,,,NC,county
1949,0500000US37119,59268,977,"Mecklenburg, NC",444.0,297.0,,,NC,county
1950,0500000US37121,39658,540,"Mitchell, NC",2363.0,2749.0,,,NC,county
1951,0500000US37123,34819,562,"Montgomery, NC",2790.0,2600.0,,,NC,county
1952,0500000US37125,51873,787,"Moore, NC",950.0,782.0,,,NC,county
1953,0500000US37127,43804,707,"Nash, NC",1872.0,1205.0,,,NC,county
1954,0500000US37129,51232,928,"New Hanover, NC",1022.0,385.0,,,NC,county
1955,0500000US37131,31543,641,"Northampton, NC",2978.0,1793.0,,,NC,county
1956,0500000US37133,46786,949,"Onslow, NC",1513.0,341.0,,,NC,county
1957,0500000US37135,61130,970,"Orange, NC",374.0,306.0,,,NC,county
1958,0500000US37137,43808,714,"Pamlico, NC",1871.0,1159.0,,,NC,county
1959,0500000US37139,45750,859,"Pasquotank, NC",1636.0,542.0,,,NC,county
1960,0500000US37141,46580,834,"Pender, NC",1538.0,606.0,,,NC,county
1961,0500000US37143,45208,779,"Perquimans, NC",1705.0,814.0,,,NC,county
1962,0500000US37145,43297,630,"Person, NC",1940.0,1918.0,,,NC,county
1963,0500000US37147,42308,736,"Pitt, NC",2045.0,1017.0,,,NC,county
1964,0500000US37149,47396,769,"Polk, NC",1439.0,858.0,,,NC,county
1965,0500000US37151,43010,630,"Randolph, NC",1962.0,1919.0,,,NC,county
1966,0500000US37153,32526,602,"Richmond, NC",2931.0,2199.0,,,NC,county
1967,0500000US37155,31298,600,"Robeson, NC",2987.0,2226.0,,,NC,county
1968,0500000US37157,40003,620,"Rockingham, NC",2334.0,2021.0,,,NC,county
1969,0500000US37159,44494,729,"Rowan, NC",1782.0,1059.0,,,NC,county
1970,0500000US37161,36144,602,"Rutherford, NC",2692.0,2200.0,,,NC,county
1971,0500000US37163,36742,598,"Sampson, NC",2646.0,2241.0,,,NC,county
1972,0500000US37165,30013,626,"Scotland, NC",3035.0,1964.0,,,NC,county
1973,0500000US37167,44140,675,"Stanly, NC",1830.0,1464.0,,,NC,county
1974,0500000US37169,42489,615,"Stokes, NC",2022.0,2081.0,,,NC,county
1975,0500000US37171,37345,617,"Surry, NC",2584.0,2052.0,,,NC,county
1976,0500000US37173,33598,597,"Swain, NC",2879.0,2255.0,,,NC,county
1977,0500000US37175,43918,670,"Transylvania, NC",1853.0,1503.0,,,NC,county
1978,0500000US37177,32165,759,"Tyrrell, NC",2956.0,897.0,,,NC,county
1979,0500000US37179,67194,911,"Union, NC",219.0,419.0,,,NC,county
1980,0500000US37181,32733,650,"Vance, NC",2921.0,1709.0,,,NC,county
1981,0500000US37183,70620,989,"Wake, NC",171.0,280.0,,,NC,county
1982,0500000US37185,33913,622,"Warren, NC",2859.0,2001.0,,,NC,county
1983,0500000US37187,33286,679,"Washington, NC",2897.0,1428.0,,,NC,county
1984,0500000US37189,39443,832,"Watauga, NC",2383.0,614.0,,,NC,county
1985,0500000US37191,40457,727,"Wayne, NC",2273.0,1074.0,,,NC,county
1986,0500000US37193,34846,593,"Wilkes, NC",2789.0,2308.0,,,NC,county
1987,0500000US37195,40260,711,"Wilson, NC",2309.0,1173.0,,,NC,county
1988,0500000US37197,38623,593,"Yadkin, NC",2461.0,2309.0,,,NC,county
1989,0500000US37199,36993,598,"Yancey, NC",2628.0,2242.0,,,NC,county
1990,0500000US38001,53295,455,"Adams, ND",825.0,3076.0,,,ND,county
1991,0500000US38003,55778,671,"Barnes, ND",626.0,1497.0,,,ND,county
1992,0500000US38005,41530,443,"Benson, ND",2129.0,3088.0,,,ND,county
1993,0500000US38007,67969,845,"Billings, ND",210.0,585.0,,,ND,county
1994,0500000US38009,55958,634,"Bottineau, ND",612.0,1868.0,,,ND,county
1995,0500000US38011,62955,607,"Bowman, ND",313.0,2151.0,,,ND,county
1996,0500000US38013,65521,792,"Burke, ND",253.0,766.0,,,ND,county
1997,0500000US38015,66057,798,"Burleigh, ND",240.0,738.0,,,ND,county
1998,0500000US38017,54926,731,"Cass, ND",685.0,1053.0,,,ND,county
1999,0500000US38019,65645,505,"Cavalier, ND",248.0,2938.0,,,ND,county
2000,0500000US38021,55882,601,"Dickey, ND",617.0,2213.0,,,ND,county
