GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC04_EST_VC01,HC01_EST_VC36,HC02_EST_VC36,HC04_EST_VC36,HC01_EST_VC37,HC02_EST_VC37,HC04_EST_VC37
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Labor Force Participation Rate; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level
1400000US06053980000,06053980000,"Census Tract 9800, Monterey County, California",34,23.5,0.0,30,26.7,0.0,0,-,-
1400000US06053990000,06053990000,"Census Tract 9900, Monterey County, California",0,-,-,0,-,-,0,-,-
1400000US06055200201,06055200201,"Census Tract 2002.01, Napa County, California",2623,75.1,11.8,112,66.1,36.5,1889,94.1,9.1
1400000US06055200202,06055200202,"Census Tract 2002.02, Napa County, California",2755,63.5,9.1,309,43.0,50.4,1856,82.2,5.0
1400000US06055200203,06055200203,"Census Tract 2002.03, Napa County, California",1863,77.5,12.2,109,60.6,12.1,1409,87.2,11.7
1400000US06055200301,06055200301,"Census Tract 2003.01, Napa County, California",3885,69.1,11.7,450,55.3,51.0,2573,85.9,5.2
1400000US06055200302,06055200302,"Census Tract 2003.02, Napa County, California",2211,66.6,9.4,136,70.6,33.3,1578,83.2,8.1
1400000US06055200400,06055200400,"Census Tract 2004, Napa County, California",3228,64.4,4.7,163,31.3,0.0,2210,84.8,4.5
1400000US06055200501,06055200501,"Census Tract 2005.01, Napa County, California",3844,76.7,8.9,204,71.1,17.2,3013,86.2,7.6
1400000US06055200503,06055200503,"Census Tract 2005.03, Napa County, California",1231,70.9,11.6,120,40.8,46.9,958,80.5,7.0
1400000US06055200504,06055200504,"Census Tract 2005.04, Napa County, California",5019,70.9,3.5,237,54.0,12.5,3564,89.5,3.4
1400000US06055200505,06055200505,"Census Tract 2005.05, Napa County, California",2180,78.2,10.9,211,72.0,27.0,1654,87.4,9.1
1400000US06055200601,06055200601,"Census Tract 2006.01, Napa County, California",3970,68.7,5.3,234,71.8,7.7,2747,84.5,4.2
1400000US06055200602,06055200602,"Census Tract 2006.02, Napa County, California",3604,62.5,3.3,58,46.6,40.7,2347,87.3,2.7
1400000US06055200703,06055200703,"Census Tract 2007.03, Napa County, California",2262,62.5,3.3,42,2.4,0.0,1414,84.9,3.9
1400000US06055200704,06055200704,"Census Tract 2007.04, Napa County, California",4116,73.1,12.0,262,75.2,50.8,2914,88.4,9.5
1400000US06055200705,06055200705,"Census Tract 2007.05, Napa County, California",2335,71.3,7.6,229,55.5,37.8,1550,90.3,5.6
1400000US06055200706,06055200706,"Census Tract 2007.06, Napa County, California",2796,70.6,4.3,134,88.8,20.2,1856,87.0,3.1
1400000US06055200707,06055200707,"Census Tract 2007.07, Napa County, California",2448,60.0,5.9,48,47.9,4.3,1641,81.2,5.3
1400000US06055200802,06055200802,"Census Tract 2008.02, Napa County, California",4005,70.0,9.5,158,100.0,15.2,2611,92.3,9.3
1400000US06055200803,06055200803,"Census Tract 2008.03, Napa County, California",1683,59.3,6.8,92,14.1,0.0,1104,80.9,7.2
1400000US06055200804,06055200804,"Census Tract 2008.04, Napa County, California",4462,71.4,9.2,675,52.7,26.7,3016,85.7,5.8
1400000US06055200900,06055200900,"Census Tract 2009, Napa County, California",902,8.9,28.8,306,12.7,59.0,25,100.0,0.0
1400000US06055201003,06055201003,"Census Tract 2010.03, Napa County, California",3548,65.6,6.2,286,55.9,38.8,2476,81.6,4.1
1400000US06055201004,06055201004,"Census Tract 2010.04, Napa County, California",5030,68.5,9.1,482,55.2,21.8,3313,84.1,7.3
1400000US06055201005,06055201005,"Census Tract 2010.05, Napa County, California",1657,70.9,7.7,94,62.8,0.0,1293,83.7,8.3
1400000US06055201006,06055201006,"Census Tract 2010.06, Napa County, California",2532,64.1,10.2,340,41.2,37.1,1686,79.5,6.2
1400000US06055201007,06055201007,"Census Tract 2010.07, Napa County, California",3352,62.8,9.7,182,7.1,0.0,2352,81.3,9.6
1400000US06055201101,06055201101,"Census Tract 2011.01, Napa County, California",1794,63.5,2.5,16,56.3,100.0,1254,82.1,1.2
1400000US06055201102,06055201102,"Census Tract 2011.02, Napa County, California",1742,60.1,6.3,73,32.9,50.0,968,81.2,5.1
1400000US06055201200,06055201200,"Census Tract 2012, Napa County, California",4140,59.7,6.5,287,62.4,24.0,2368,82.9,5.6
1400000US06055201300,06055201300,"Census Tract 2013, Napa County, California",2737,41.5,6.7,66,36.4,70.8,1062,84.5,4.0
1400000US06055201401,06055201401,"Census Tract 2014.01, Napa County, California",2901,67.5,9.5,279,59.1,33.3,1685,85.2,7.7
1400000US06055201402,06055201402,"Census Tract 2014.02, Napa County, California",2654,63.4,6.8,137,89.1,65.6,1591,85.5,0.2
1400000US06055201403,06055201403,"Census Tract 2014.03, Napa County, California",627,70.3,3.6,11,100.0,72.7,438,79.9,2.3
1400000US06055201500,06055201500,"Census Tract 2015, Napa County, California",1842,57.0,5.0,106,20.8,22.7,1027,84.1,5.4
1400000US06055201601,06055201601,"Census Tract 2016.01, Napa County, California",1890,60.8,8.2,136,76.5,34.6,1140,80.1,0.5
1400000US06055201602,06055201602,"Census Tract 2016.02, Napa County, California",3017,59.0,8.8,181,76.2,39.1,1738,80.5,5.6
1400000US06055201700,06055201700,"Census Tract 2017, Napa County, California",5150,62.8,6.2,263,53.6,34.8,2506,83.4,3.9
1400000US06055201800,06055201800,"Census Tract 2018, Napa County, California",1529,68.7,8.8,88,56.8,70.0,1123,84.1,5.8
1400000US06055201900,06055201900,"Census Tract 2019, Napa County, California",1156,60.8,1.3,101,34.7,0.0,680,77.6,1.1
1400000US06055202000,06055202000,"Census Tract 2020, Napa County, California",4296,61.3,1.7,427,55.5,0.0,2455,84.4,2.2
1400000US06057000102,06057000102,"Census Tract 1.02, Nevada County, California",5454,56.0,4.7,89,37.1,0.0,3325,81.4,3.8
1400000US06057000103,06057000103,"Census Tract 1.03, Nevada County, California",6485,53.8,10.5,287,51.9,0.0,3774,74.5,8.6
1400000US06057000104,06057000104,"Census Tract 1.04, Nevada County, California",2733,44.9,8.9,103,81.6,9.5,1352,68.5,9.7
1400000US06057000105,06057000105,"Census Tract 1.05, Nevada County, California",2193,55.8,18.5,202,39.1,88.6,1299,81.4,11.7
1400000US06057000200,06057000200,"Census Tract 2, Nevada County, California",2154,48.3,15.9,132,21.2,35.7,1377,66.2,15.3
1400000US06057000300,06057000300,"Census Tract 3, Nevada County, California",1997,48.8,9.9,157,51.6,40.7,1147,70.3,7.1
1400000US06057000401,06057000401,"Census Tract 4.01, Nevada County, California",5272,42.4,3.7,211,19.9,35.7,2623,70.1,3.7
1400000US06057000402,06057000402,"Census Tract 4.02, Nevada County, California",6059,62.0,12.9,865,67.5,55.5,3566,77.1,5.8
1400000US06057000501,06057000501,"Census Tract 5.01, Nevada County, California",5122,51.5,10.7,751,46.7,29.9,2402,80.3,5.1
1400000US06057000502,06057000502,"Census Tract 5.02, Nevada County, California",3966,52.7,9.7,552,54.5,18.6,2116,74.6,6.3
1400000US06057000600,06057000600,"Census Tract 6, Nevada County, California",5549,51.1,13.5,1125,50.4,25.7,2566,77.0,6.8
1400000US06057000701,06057000701,"Census Tract 7.01, Nevada County, California",6260,43.9,7.1,376,55.3,23.1,3544,63.0,6.2
1400000US06057000702,06057000702,"Census Tract 7.02, Nevada County, California",3548,52.0,11.2,225,33.8,34.2,2143,69.4,9.3
1400000US06057000801,06057000801,"Census Tract 8.01, Nevada County, California",4438,54.3,13.2,422,46.4,74.0,2677,70.7,8.0
1400000US06057000802,06057000802,"Census Tract 8.02, Nevada County, California",5763,53.0,5.3,407,39.8,28.4,3193,76.2,4.7
1400000US06057000900,06057000900,"Census Tract 9, Nevada County, California",3352,56.0,9.7,670,38.4,37.4,1764,77.9,6.0
1400000US06057001203,06057001203,"Census Tract 12.03, Nevada County, California",2496,69.4,11.1,219,69.9,58.8,1713,87.4,6.9
1400000US06057001204,06057001204,"Census Tract 12.04, Nevada County, California",2033,69.6,10.2,272,33.5,31.9,1439,87.8,6.9
1400000US06057001205,06057001205,"Census Tract 12.05, Nevada County, California",3702,74.5,8.2,98,40.8,0.0,3152,82.4,7.2
1400000US06057001206,06057001206,"Census Tract 12.06, Nevada County, California",4585,83.1,9.8,165,63.0,50.0,3794,88.7,3.2
1400000US06059001101,06059001101,"Census Tract 11.01, Orange County, California",3598,66.7,11.9,236,45.3,31.8,2576,82.4,9.4
1400000US06059001102,06059001102,"Census Tract 11.02, Orange County, California",2468,69.9,5.4,178,51.7,25.0,1696,87.6,4.3
1400000US06059001103,06059001103,"Census Tract 11.03, Orange County, California",3192,62.6,11.7,468,70.5,21.5,1792,83.7,9.3
1400000US06059001201,06059001201,"Census Tract 12.01, Orange County, California",4003,68.8,7.8,526,61.6,22.2,2713,81.8,3.2
1400000US06059001202,06059001202,"Census Tract 12.02, Orange County, California",2923,69.4,10.4,356,55.1,17.9,2063,84.9,9.4
1400000US06059001301,06059001301,"Census Tract 13.01, Orange County, California",5816,71.3,10.8,358,60.9,68.8,4285,85.9,8.0
1400000US06059001303,06059001303,"Census Tract 13.03, Orange County, California",4414,72.2,10.7,344,51.7,32.6,3229,85.9,8.4
1400000US06059001304,06059001304,"Census Tract 13.04, Orange County, California",2826,64.6,11.8,234,67.5,10.1,1890,79.3,8.3
1400000US06059001401,06059001401,"Census Tract 14.01, Orange County, California",4053,67.4,5.7,388,45.6,6.2,2872,81.4,5.3
1400000US06059001402,06059001402,"Census Tract 14.02, Orange County, California",4355,67.5,14.5,366,48.9,11.2,3209,79.2,11.9
1400000US06059001403,06059001403,"Census Tract 14.03, Orange County, California",2581,64.5,7.4,93,31.2,0.0,1811,85.4,7.0
1400000US06059001404,06059001404,"Census Tract 14.04, Orange County, California",3111,64.9,9.8,169,32.0,14.8,2222,76.6,6.5
1400000US06059001501,06059001501,"Census Tract 15.01, Orange County, California",5372,53.7,9.3,256,29.7,81.6,3351,76.3,6.1
1400000US06059001503,06059001503,"Census Tract 15.03, Orange County, California",4392,70.8,8.8,578,68.3,27.3,2915,84.8,6.1
1400000US06059001504,06059001504,"Census Tract 15.04, Orange County, California",3817,74.1,4.4,145,58.6,9.4,3037,84.7,4.2
1400000US06059001505,06059001505,"Census Tract 15.05, Orange County, California",5768,64.7,9.4,305,54.1,26.1,3997,83.1,8.1
1400000US06059001506,06059001506,"Census Tract 15.06, Orange County, California",3437,60.3,9.0,191,66.0,0.0,2079,81.4,7.2
1400000US06059001507,06059001507,"Census Tract 15.07, Orange County, California",3588,75.1,8.1,150,93.3,45.0,2782,85.3,6.0
1400000US06059001601,06059001601,"Census Tract 16.01, Orange County, California",6339,56.3,6.7,230,66.5,10.5,3917,79.6,6.3
1400000US06059001602,06059001602,"Census Tract 16.02, Orange County, California",3975,61.8,3.3,91,44.0,0.0,2643,81.8,2.6
1400000US06059001704,06059001704,"Census Tract 17.04, Orange County, California",5753,60.9,5.3,439,21.2,9.7,4101,79.5,4.9
1400000US06059001705,06059001705,"Census Tract 17.05, Orange County, California",3642,64.3,9.9,422,66.4,21.4,2338,79.8,6.9
1400000US06059001706,06059001706,"Census Tract 17.06, Orange County, California",3217,49.0,1.6,120,40.0,14.6,1774,74.7,1.4
1400000US06059001707,06059001707,"Census Tract 17.07, Orange County, California",6151,61.8,7.3,227,15.9,0.0,4470,78.6,7.5
1400000US06059001708,06059001708,"Census Tract 17.08, Orange County, California",2988,53.6,4.2,130,61.5,35.0,1821,74.5,2.2
1400000US06059001801,06059001801,"Census Tract 18.01, Orange County, California",3594,60.2,14.1,844,46.6,30.8,2075,79.0,8.3
1400000US06059001802,06059001802,"Census Tract 18.02, Orange County, California",5855,69.2,16.7,1500,60.2,30.6,3246,84.6,8.2
1400000US06059001901,06059001901,"Census Tract 19.01, Orange County, California",2352,74.0,12.9,77,33.8,50.0,1890,84.9,10.7
1400000US06059001902,06059001902,"Census Tract 19.02, Orange County, California",2576,70.1,14.3,264,58.3,39.6,1860,84.7,10.0
1400000US06059001903,06059001903,"Census Tract 19.03, Orange County, California",2692,66.8,10.2,199,60.8,13.2,1869,80.9,7.0
1400000US06059011000,06059011000,"Census Tract 110, Orange County, California",5293,71.0,8.9,374,73.0,18.3,3911,82.7,7.7
1400000US06059011101,06059011101,"Census Tract 111.01, Orange County, California",3273,72.0,7.5,441,76.6,9.5,2308,83.1,7.5
1400000US06059011102,06059011102,"Census Tract 111.02, Orange County, California",3666,64.4,14.7,365,37.0,58.5,2480,85.7,10.3
1400000US06059011200,06059011200,"Census Tract 112, Orange County, California",3349,63.3,11.9,336,64.3,32.4,2160,78.6,7.2
1400000US06059011300,06059011300,"Census Tract 113, Orange County, California",4248,66.2,7.9,537,37.8,56.7,2813,89.2,4.3
1400000US06059011401,06059011401,"Census Tract 114.01, Orange County, California",1706,62.4,6.2,58,51.7,16.7,1134,81.6,6.6
1400000US06059011402,06059011402,"Census Tract 114.02, Orange County, California",1949,65.9,10.7,75,64.0,12.5,1281,83.0,5.6
1400000US06059011403,06059011403,"Census Tract 114.03, Orange County, California",5131,60.3,11.0,1031,57.2,19.5,2895,79.4,9.3
1400000US06059011502,06059011502,"Census Tract 115.02, Orange County, California",3070,69.8,8.7,397,56.4,17.0,2104,83.3,5.1
1400000US06059011503,06059011503,"Census Tract 115.03, Orange County, California",1472,61.8,11.3,78,96.2,30.7,916,86.6,9.1
1400000US06059011504,06059011504,"Census Tract 115.04, Orange County, California",5547,66.1,10.3,1301,74.8,31.3,2389,84.6,2.0
1400000US06059011601,06059011601,"Census Tract 116.01, Orange County, California",5589,73.6,12.5,1024,63.4,12.8,3485,88.9,7.1
1400000US06059011602,06059011602,"Census Tract 116.02, Orange County, California",3974,69.4,8.8,538,66.4,28.9,2621,87.5,5.0
1400000US06059011707,06059011707,"Census Tract 117.07, Orange County, California",5126,72.6,5.4,438,58.7,13.2,3712,84.5,5.1
1400000US06059011708,06059011708,"Census Tract 117.08, Orange County, California",3651,63.3,7.2,682,56.3,16.7,2102,78.7,2.4
1400000US06059011709,06059011709,"Census Tract 117.09, Orange County, California",3435,60.9,6.8,116,24.1,0.0,2263,82.5,6.8
1400000US06059011710,06059011710,"Census Tract 117.10, Orange County, California",3003,67.3,18.1,88,47.7,61.9,2110,85.2,17.3
1400000US06059011711,06059011711,"Census Tract 117.11, Orange County, California",6457,74.7,9.0,1169,59.5,23.6,4601,86.6,6.3
1400000US06059011712,06059011712,"Census Tract 117.12, Orange County, California",4052,72.3,10.2,290,56.2,19.6,2920,87.8,7.6
1400000US06059011714,06059011714,"Census Tract 117.14, Orange County, California",835,81.1,5.2,84,70.2,27.1,686,86.9,2.5
1400000US06059011715,06059011715,"Census Tract 117.15, Orange County, California",5530,61.1,10.5,196,54.1,45.3,3337,83.8,9.5
1400000US06059011716,06059011716,"Census Tract 117.16, Orange County, California",4331,69.5,6.7,280,58.2,6.7,2999,85.3,5.8
1400000US06059011717,06059011717,"Census Tract 117.17, Orange County, California",2553,66.0,6.2,96,40.6,17.9,1791,83.8,4.5
1400000US06059011718,06059011718,"Census Tract 117.18, Orange County, California",2603,62.6,11.1,81,28.4,60.9,1749,84.2,9.8
1400000US06059011720,06059011720,"Census Tract 117.20, Orange County, California",4560,66.6,10.6,940,44.0,22.7,2890,86.3,6.5
1400000US06059011721,06059011721,"Census Tract 117.21, Orange County, California",4040,74.4,8.9,670,60.0,28.4,2774,87.7,5.1
1400000US06059011722,06059011722,"Census Tract 117.22, Orange County, California",2202,55.9,10.6,98,81.6,43.8,1200,82.5,6.8
1400000US06059021802,06059021802,"Census Tract 218.02, Orange County, California",5596,57.7,4.1,317,41.0,29.2,3404,77.8,2.3
1400000US06059021807,06059021807,"Census Tract 218.07, Orange County, California",3163,71.5,12.6,264,67.0,59.9,2313,83.0,6.4
1400000US06059021809,06059021809,"Census Tract 218.09, Orange County, California",2483,62.1,4.3,15,6.7,100.0,1649,86.4,4.0
1400000US06059021810,06059021810,"Census Tract 218.10, Orange County, California",3005,64.9,5.3,134,58.2,32.1,2038,82.6,2.6
1400000US06059021812,06059021812,"Census Tract 218.12, Orange County, California",5063,72.9,7.2,90,14.4,100.0,3895,86.7,6.5
1400000US06059021813,06059021813,"Census Tract 218.13, Orange County, California",67,47.8,0.0,0,-,-,56,50.0,0.0
1400000US06059021814,06059021814,"Census Tract 218.14, Orange County, California",5689,69.9,7.6,150,22.7,55.9,4335,83.9,6.5
1400000US06059021815,06059021815,"Census Tract 218.15, Orange County, California",6289,67.2,5.0,355,54.6,8.2,4565,79.9,4.0
1400000US06059021816,06059021816,"Census Tract 218.16, Orange County, California",4280,63.4,8.4,162,66.7,22.2,2933,76.1,8.5
1400000US06059021817,06059021817,"Census Tract 218.17, Orange County, California",3168,74.2,9.6,212,71.2,19.2,2385,87.0,9.0
1400000US06059021820,06059021820,"Census Tract 218.20, Orange County, California",3665,67.4,10.2,116,37.9,38.6,2666,80.9,8.3
1400000US06059021821,06059021821,"Census Tract 218.21, Orange County, California",5322,73.2,6.7,573,67.2,33.5,3852,87.3,3.4
1400000US06059021822,06059021822,"Census Tract 218.22, Orange County, California",6769,69.4,6.4,88,19.3,0.0,5242,81.8,6.2
1400000US06059021823,06059021823,"Census Tract 218.23, Orange County, California",2926,70.9,6.1,71,93.0,40.9,2229,81.2,2.9
1400000US06059021824,06059021824,"Census Tract 218.24, Orange County, California",2076,68.4,6.3,64,26.6,35.3,1565,83.5,6.4
1400000US06059021825,06059021825,"Census Tract 218.25, Orange County, California",2636,63.7,6.1,44,52.3,0.0,2016,77.0,5.9
1400000US06059021826,06059021826,"Census Tract 218.26, Orange County, California",1931,78.9,12.9,49,59.2,58.6,1586,86.2,11.7
1400000US06059021827,06059021827,"Census Tract 218.27, Orange County, California",2561,66.6,9.9,118,43.2,58.8,1868,80.1,8.2
1400000US06059021828,06059021828,"Census Tract 218.28, Orange County, California",3521,73.3,7.5,0,-,-,2858,82.6,4.3
1400000US06059021829,06059021829,"Census Tract 218.29, Orange County, California",4630,61.2,4.0,128,42.2,51.9,3035,79.4,2.3
1400000US06059021830,06059021830,"Census Tract 218.30, Orange County, California",4894,67.5,4.9,13,0.0,-,3623,82.2,4.5
1400000US06059021903,06059021903,"Census Tract 219.03, Orange County, California",3233,70.9,9.7,129,46.5,31.7,2404,84.8,7.7
1400000US06059021905,06059021905,"Census Tract 219.05, Orange County, California",4668,69.7,7.2,66,50.0,30.3,3405,84.4,6.2
1400000US06059021912,06059021912,"Census Tract 219.12, Orange County, California",3503,62.7,4.1,64,70.3,53.3,2552,74.8,2.7
1400000US06059021913,06059021913,"Census Tract 219.13, Orange County, California",7209,66.1,6.5,833,68.1,16.2,4975,79.3,4.7
1400000US06059021914,06059021914,"Census Tract 219.14, Orange County, California",3260,66.7,6.7,236,66.9,36.1,2227,84.6,4.7
1400000US06059021915,06059021915,"Census Tract 219.15, Orange County, California",3431,56.6,5.7,102,42.2,0.0,2086,77.9,4.9
1400000US06059021916,06059021916,"Census Tract 219.16, Orange County, California",3043,57.7,7.7,24,70.8,23.5,1805,79.8,8.7
1400000US06059021917,06059021917,"Census Tract 219.17, Orange County, California",2664,60.3,13.0,63,46.0,0.0,1793,77.5,10.9
1400000US06059021918,06059021918,"Census Tract 219.18, Orange County, California",4051,70.1,4.8,286,62.6,19.6,2670,88.0,3.3
1400000US06059021919,06059021919,"Census Tract 219.19, Orange County, California",2232,68.0,8.2,44,90.9,40.0,1587,83.2,6.1
1400000US06059021920,06059021920,"Census Tract 219.20, Orange County, California",5680,69.3,4.9,149,59.7,51.7,4096,84.8,3.7
1400000US06059021921,06059021921,"Census Tract 219.21, Orange County, California",3782,64.2,4.0,16,0.0,-,2723,78.2,2.9
